"","ITEM_SK","TOTAL_REVENUE","BASKETS","DISTINCT_CUSTOMERS","AVERAGE_PRICE","PRODUCT_NAME","PRODUCT_CAT","pkm$cluster"
"1107",11603863,2103.99992,622,378,2.473352445,"Soup","Grocery",2
"1108",13902670,2102.74,900,477,2.227193764,"Paper","Grocery",2
"1109",12888333,2102.23999,493,204,3.980818114,"Organic And","Dairy",1
"1110",11607217,2101.82998,558,350,3.734100712,"Oil","Grocery",2
"1111",13798066,2100.37998,616,254,3.303881637,"Cooking Veg","Produce",2
"1112",15273907,2099.72995,607,232,3.170667191,"Other Fruit","Produce",2
"1113",11840628,2099.58986,406,211,4.752879376,"Deli Meats-","Deli",1
"1114",11619262,2098.31997,614,251,3.000815644,"Refrigerate","Produce",2
"1115",14198077,2097.71997,423,256,4.448995262,"Spreads And","Grocery",1
"1116",15029236,2094.99981,698,16,0.995972077,"Lottery Sal","Lottery",2
"1117",11697882,2094.54997,366,193,5.77829197,"Refrigerate","Produce",1
"1118",12812994,2089.76911,232,88,8.734637241,"Alternative","Grocery",4
"1119",11615157,2089.55996,353,237,5.790915907,"Household O","Grocery",1
"1120",11663583,2088.92981,361,191,5.530241166,"Cookies","Instore Bake",1
"1121",12712666,2087.59999,576,204,3.393495365,"Tomatoes","Produce",2
"1122",11661227,2086.79,584,146,3.378458904,"Bistro","Home Meal Re",2
"1123",11743306,2085.69995,626,159,3.275804002,"Bistro","Home Meal Re",2
"1124",14565145,2084.80889,246,153,7.847578115,"Boxed Meat","Meat",4
"1125",11674667,2084.48971,458,199,4.098621145,"Processed","Meat",1
"1126",15591274,2083.6599,406,278,4.738709599,"Dairy Chees","Dairy",1
"1127",11951656,2083.06975,406,199,4.65327558,"Deli Meats-","Deli",1
"1128",14543015,2081.84992,357,170,5.48830056,"Frozen Pizz","Frozen Groce",1
"1129",14001148,2080.56982,514,174,2.786092001,"Organic &Na","Grocery",2
"1130",11599322,2078.95994,337,181,6.079999911,"Citrus","Produce",1
"1131",12840614,2070.72992,654,258,2.274405286,"Organic &Na","Grocery",2
"1132",11623972,2067.96982,595,230,2.450851542,"Organic &Na","Grocery",2
"1133",15629308,2067.61989,354,196,5.666562938,"Apple And P","Produce",1
"1134",11706011,2066.95988,368,199,5.453142439,"Processed","Meat",1
"1135",11972258,2065.98989,772,195,2.328528338,"Other Fruit","Produce",2
"1136",11743061,2064.24999,704,186,2.827543855,"Sandwich / ","Home Meal Re",2
"1137",11742286,2061.25,551,230,3.686229508,"Cookies","Instore Bake",2
"1138",14899962,2059.82,662,330,2.999062027,"Chips","Grocery",2
"1139",12191534,2058.22981,344,142,5.670339869,"Frozen Ice ","Frozen Groce",1
"1140",11693248,2058.16962,296,135,6.290406178,"Deli Cheese","Deli",1
"1141",14307191,2055.27997,380,219,5.351741385,"Processed","Meat",1
"1142",15291173,2055.00999,680,297,2.909946074,"Pastries","Instore Bake",2
"1143",11676191,2052.96999,774,249,2.450383784,"Soft Drinks","Grocery",2
"1144",12788251,2052.04999,451,254,4.485439756,"Organic Pro","Produce",1
"1145",11645718,2050.20997,559,242,3.574253271,"Pastry Coun","Pastry",2
"1146",15554397,2049.79995,424,181,4.712040922,"Bagel","Instore Bake",1
"1147",14084933,2048.67988,483,241,3.406293939,"Yogurt","Dairy",2
"1148",14345285,2048.15,794,300,2.481624685,"Breads","Instore Bake",2
"1149",11624135,2045.91996,512,270,3.799281025,"Pickles-Ant","Deli",2
"1150",11746313,2044.77993,932,198,1.585634656,"Water","Grocery",2
"1151",15113771,2042.45973,654,202,2.301074793,"Fin-Fish Fr","Seafood",2
"1152",12858022,2040.52999,504,184,3.665701052,"Soft Drinks","Grocery",2
"1153",14091908,2040.18,809,335,2.286514215,"Chips","Grocery",2
"1154",15267287,2040.17994,441,255,4.281791353,"Hot Beverag","Grocery",1
"1155",14072539,2039.88998,898,319,1.963392723,"Alternative","Grocery",2
"1156",11840470,2038.89,509,323,3.95852071,"Garlic Onio","Produce",1
"1157",12891642,2036.84996,450,203,4.372704096,"Water","Grocery",1
"1158",11951688,2032.85947,389,190,5.304069306,"Bulk Food","Bulk",1
"1159",11743324,2032.64891,253,107,8.012535377,"Bistro","Home Meal Re",4
"1160",14868570,2032.18993,375,174,5.132906573,"Frozen Dess","Frozen Groce",1
"1161",14199105,2026.30996,356,156,5.688140789,"Salads","Home Meal Re",1
"1162",12819983,2025.75997,506,249,3.749420272,"Yogurt","Dairy",2
"1163",11684798,2025.01987,564,204,3.269072039,"Milk Produc","Dairy",2
"1164",14908531,2023.61999,1529,442,1.038525367,"Alternative","Grocery",2
"1165",11740610,2019.01996,875,411,2.153564003,"Salad Items","Produce",2
"1166",11682613,2018.69,566,299,3.476725664,"Butter And ","Dairy",2
"1167",11675738,2014.51999,822,346,2.347081299,"Milk Produc","Dairy",2
"1168",11630774,2013.75986,458,250,4.036065869,"Other Fruit","Produce",1
"1169",12203573,2012.46995,496,174,3.549696939,"Yogurt","Dairy",2
"1170",12932821,2011.63972,427,185,4.079792338,"Beef","Meat",1
"1171",15291170,2011.02,656,280,2.959969512,"Pastries","Instore Bake",2
"1172",11746208,2010.94997,426,203,4.256973249,"Milk Produc","Dairy",1
"1173",14071325,2009.93998,661,337,2.709455363,"Chips","Grocery",2
"1174",12208000,2009.86999,452,212,4.282335543,"Pickles-Ant","Deli",1
"1175",12785441,2008.3,542,226,3.429575646,"Pickles-Ant","Deli",2
"1176",11699924,2007.62,504,198,3.897928287,"Cookies","Instore Bake",1
"1177",14538275,2006.79996,399,189,4.605829114,"Chicken","Meat",1
"1178",15080723,2005.98,381,224,5.200892388,"Dairy Chees","Dairy",1
"1179",15079842,2005.7598,384,208,4.894220809,"Deli Meats-","Deli",1
"1180",11672585,2003.45997,574,302,2.984335651,"Yogurt","Dairy",2
"1181",13894805,2003.15997,287,168,6.927386707,"Paper","Grocery",4
"1182",11671925,2002.19856,332,143,5.452692741,"Turkey","Meat",1
"1183",12162035,2001.66,877,334,2.199241733,"Cooking Veg","Produce",2
"1184",11624657,2001.29999,647,272,3.031498037,"Buns And Ro","Instore Bake",2
"1185",11673948,1998.6999,333,165,5.57118106,"Frozen Pizz","Frozen Groce",1
"1186",15067902,1997.62998,409,177,4.527131198,"Yogurt","Dairy",1
"1187",15268601,1995.93999,1668,544,1.03167667,"Alternative","Grocery",2
"1188",14345275,1995.03,588,202,3.291294719,"Breads","Instore Bake",2
"1189",11979338,1992.69994,454,281,4.17813932,"Ham","Meat",1
"1190",14340244,1991.60961,383,182,4.199951608,"Chicken","Meat",1
"1191",11781183,1991.21997,494,280,3.693497516,"Pasta","Grocery",2
"1192",11697144,1989.55845,199,96,9.813526734,"Organic &Na","Grocery",4
"1193",15060574,1989.25,412,171,4.680997567,"Yogurt","Dairy",1
"1194",14543038,1989.08995,362,156,5.301132528,"Frozen Pizz","Frozen Groce",1
"1195",11602750,1982.77984,466,190,4.213358026,"Deli Meats-","Deli",1
"1196",13870510,1982.20997,331,175,5.930999955,"Yogurt","Dairy",1
"1197",15145963,1981.83829,217,115,8.833356475,"Chicken","Meat",4
"1198",11628815,1978.55846,198,109,9.815951995,"Organic &Na","Grocery",4
"1199",12945950,1977.87994,534,243,3.245597219,"Chocolate","Grocery",2
"1200",11859559,1976.07987,399,154,4.316365808,"Cereal","Grocery",1
"1201",11665951,1971.74001,227,125,8.768761062,"Rice","Grocery",4
"1202",15173217,1970.07,852,335,2.091223529,"Cookies","Grocery",2
"1203",11671504,1968.81998,612,270,2.917336593,"Refrigerate","Produce",2
"1204",11643492,1967.40997,656,293,2.526692062,"Salted Snac","Grocery",2
"1205",13798014,1965.89999,566,286,3.210747933,"Yogurt","Dairy",2
"1206",12153034,1964.93,591,255,3.006338983,"Refrigerate","Dairy",2
"1207",11645982,1964.63,468,158,4.130555556,"Sandwich / ","Home Meal Re",1
"1208",12620348,1959.09894,196,97,9.816831505,"Shell Fish ","Seafood",4
"1209",11657102,1956.97,579,252,3.310692042,"Other Fruit","Produce",2
"1210",12482284,1956.6596,325,152,5.910878488,"Deli Meats-","Deli",1
"1211",14543018,1956.10988,343,173,5.329161639,"Frozen Pizz","Frozen Groce",1
"1212",11624136,1954.98999,499,268,3.7936955,"Pickles-Ant","Deli",2
"1213",14492862,1953.27999,578,306,3.002335065,"Bagel","Instore Bake",2
"1214",11742930,1950.83997,474,240,3.916518956,"Deli Cheese","Deli",1
"1215",11679282,1950.12992,1222,512,1.467644619,"Banana","Produce",2
"1216",11628012,1949.10987,370,165,5.134602562,"Other Fruit","Produce",1
"1217",11746207,1948.36,820,486,2.294378049,"Milk Produc","Dairy",2
"1218",11743424,1947.42999,836,210,2.088826271,"Soft Drinks","Grocery",2
"1219",11741051,1947.10998,552,311,2.995259651,"Other Fruit","Produce",2
"1220",11732621,1943.74994,252,136,7.624501873,"Household O","Grocery",4
"1221",11746229,1943.53954,312,58,5.476089022,"Milk Produc","Dairy",1
"1222",14811060,1943.19967,444,60,1.983510889,"Organic &Na","Grocery",2
"1223",13789496,1942.46995,337,136,5.675014763,"Cooking Veg","Produce",1
"1224",11729532,1942.46993,482,193,3.469265375,"Chocolate","Grocery",2
"1225",12734555,1941.26958,584,159,3.23228924,"Party Trays","Deli",2
"1226",11615493,1940.89999,273,100,7.174132823,"Sandwich / ","Home Meal Re",4
"1227",15080719,1940.66995,360,223,5.192949694,"Dairy Chees","Dairy",1
"1228",11746206,1939.32999,838,545,2.264299919,"Milk Produc","Dairy",2
"1229",11662110,1939.17999,466,156,3.862281824,"Yogurt","Dairy",1
"1230",15031051,1939.1286,221,113,7.905721545,"Hot Beverag","Grocery",4
"1231",11710181,1935.01994,449,274,4.052816422,"Organic Pro","Produce",1
"1232",11743442,1932.53,1336,166,1.424281369,"Bistro","Home Meal Re",2
"1233",14362771,1931.89997,843,247,2.088884914,"Soft Drinks","Grocery",2
"1234",11680051,1931.3099,335,146,5.551293388,"Frozen Ice ","Frozen Groce",1
"1235",11617960,1930.9499,546,374,3.281850457,"Household O","Grocery",2
"1236",11739293,1929.90972,321,168,5.847978469,"Deli Cheese","Deli",1
"1237",11638783,1927.77979,255,125,7.20297998,"Pet","Grocery",4
"1238",12833778,1927.25,471,282,3.987036247,"Frozen Ice ","Frozen Groce",1
"1239",13870757,1927.10843,214,119,8.728700105,"Beef","Meat",4
"1240",12725103,1926.69991,317,182,5.914037713,"Dairy Chees","Dairy",1
"1241",14102407,1925.89988,353,196,5.012058407,"Cereal","Grocery",1
"1242",11656149,1922.42997,403,173,4.629239027,"Cereal","Grocery",1
"1243",14355020,1922.15999,559,176,3.356576894,"Sandwich / ","Home Meal Re",2
"1244",11723043,1920.79905,222,143,8.699813231,"Spreads And","Grocery",4
"1245",12788447,1920.00897,203,111,9.306975297,"Boxed Meat","Meat",4
"1246",11686858,1918.72998,630,233,2.887965017,"Eggs","Dairy",2
"1247",15165014,1918.35992,272,147,6.89654398,"Paper","Grocery",4
"1248",11736011,1918.19999,371,211,4.990979326,"Apple And P","Produce",1
"1249",11727840,1918.00998,696,335,2.384166659,"Refrigerate","Produce",2
"1250",12732280,1916.96983,494,184,2.743165542,"Citrus","Produce",2
"1251",11732021,1916.74963,451,206,4.11873541,"Mollusk Fre","Seafood",1
"1252",11643486,1916.16999,673,349,2.510670637,"Salted Snac","Grocery",2
"1253",14340512,1912.87998,588,260,3.128171482,"Cookies","Instore Bake",2
"1254",11970793,1912.70991,380,94,4.077247071,"Alternative","Grocery",1
"1255",15060576,1911.48997,386,163,4.674015518,"Yogurt","Dairy",1
"1256",14565147,1911.34857,228,142,7.204015375,"Boxed Meat","Meat",4
"1257",11679791,1910.60997,560,269,3.269556531,"Processed","Meat",2
"1258",11743290,1909.93998,475,149,3.87944443,"Bistro","Home Meal Re",1
"1259",15647369,1908.69989,334,208,5.388093675,"Paper","Grocery",1
"1260",14899957,1907.19998,555,266,3.063736453,"Chips","Grocery",2
"1261",12207402,1906.93986,331,173,5.198539585,"Cereal","Grocery",1
"1262",15253094,1904.97999,607,308,2.873937393,"Chips","Grocery",2
"1263",11699016,1901.15986,555,212,3.010265231,"Pork","Meat",2
"1264",11602863,1899.75989,235,162,7.805361513,"Dry Produce","Produce",4
"1265",14278842,1897.92998,571,206,2.846760061,"Buns And Ro","Instore Bake",2
"1266",11742932,1896.94997,436,226,4.08085054,"Deli Cheese","Deli",1
"1267",11952638,1896.76,660,312,2.707405159,"Organic &Na","Grocery",2
"1268",13870752,1895.73858,203,123,9.215461108,"Beef","Meat",4
"1269",11832858,1893.5597,380,183,4.319670612,"Fin-Fish Fr","Seafood",1
"1270",15591273,1892.24997,374,248,4.758030281,"Dairy Chees","Dairy",1
"1271",13881111,1892.22999,486,258,3.724492449,"Organic &Na","Grocery",2
"1272",14237860,1891.68995,464,244,3.506860603,"Cereal","Grocery",2
"1273",12822429,1890.37998,514,227,3.308206618,"Chips","Grocery",2
"1274",14908532,1886.45,1423,458,1.057077465,"Alternative","Grocery",2
"1275",11740365,1886.24995,943,545,2.047792295,"Cooking Veg","Produce",2
"1276",11633959,1886.22998,658,324,2.815847281,"Salad Items","Produce",2
"1277",14860296,1883.67987,305,202,5.807337533,"Dairy Chees","Dairy",1
"1278",11688997,1883.56992,458,122,3.122023231,"Breads","Instore Bake",2
"1279",11749582,1883.15999,511,147,3.252450782,"Bread Produ","Commercial B",2
"1280",11927581,1882.57995,255,168,6.137061848,"Paper","Grocery",1
"1281",11708592,1881.02996,424,161,4.272983445,"Smoked / Sa","Seafood",1
"1282",14022797,1879.99812,193,103,9.807007737,"Shell Fish ","Seafood",4
"1283",14476452,1879.30993,463,229,3.667164465,"Bread Produ","Commercial B",2
"1284",12493823,1878.80987,352,145,4.683228457,"Yogurt","Dairy",1
"1285",11689535,1877.98997,450,211,3.697844422,"Milk Produc","Dairy",2
"1286",11844496,1877.62934,269,124,5.553124295,"Horticultur","Floral",1
"1287",11747509,1875.07993,506,205,2.62522109,"Frozen Meal","Frozen Groce",2
"1288",14318897,1872.48,821,418,2.066599593,"Salted Snac","Grocery",2
"1289",11873427,1871.68817,191,145,9.631692342,"Ham","Meat",4
"1290",11842484,1871.65997,446,182,3.964648711,"Organic And","Dairy",1
"1291",11751693,1870.28999,807,401,2.41046511,"Potatoes","Produce",2
"1292",11746372,1870.21978,494,157,2.839878189,"Milk Produc","Dairy",2
"1293",15265686,1868.16999,515,231,3.500719839,"Cereal","Grocery",2
"1294",11669481,1867.34998,399,221,4.557969912,"Bread Produ","Commercial B",1
"1295",13797780,1866.72999,504,210,3.648551577,"Cooking Veg","Produce",2
"1296",11834862,1866.13999,300,151,6.245436225,"Citrus","Produce",1
"1297",11692505,1865.21997,1270,313,1.265641024,"Soft Drinks","Grocery",2
"1298",12595678,1863.88995,358,220,5.035084199,"Frozen Dess","Frozen Groce",1
"1299",13870761,1863.05964,370,141,4.468706649,"Beef","Meat",1
"1300",11670524,1861.77997,662,299,2.072846395,"Organic &Na","Grocery",2
"1301",11746258,1861.39,758,373,2.309815059,"Milk Produc","Dairy",2
"1302",11745697,1861.34996,304,63,4.968201711,"Organic And","Dairy",1
"1303",11832172,1855.90996,415,167,4.237566223,"Refrigerate","Dairy",1
"1304",11678936,1855.45904,197,108,9.317051066,"Fin-Fish Fr","Seafood",4
"1305",12193312,1852.67997,336,159,5.480636776,"Bistro","Home Meal Re",1
"1306",11672511,1851.89999,593,322,3.025346865,"Deli Cheese","Deli",2
"1307",12905471,1851.26998,380,174,4.531982441,"Household O","Grocery",1
"1308",11699633,1850.70988,333,148,5.386963404,"Citrus","Produce",1
"1309",15268600,1850.52999,1544,484,1.03376351,"Alternative","Grocery",2
"1310",12139215,1849.65997,453,251,3.609711083,"Frozen Pizz","Frozen Groce",2
"1311",11741265,1848.62,1084,594,1.621996303,"Refrigerate","Produce",2
"1312",11638717,1848.1399,410,161,4.476344529,"Deli Cheese","Deli",1
"1313",11746244,1847.90997,393,143,4.43564035,"Milk Produc","Dairy",1
"1314",11646286,1847.80997,432,145,4.119327111,"Sandwich / ","Home Meal Re",1
"1315",15164974,1846.1799,294,159,6.138866054,"Paper","Grocery",1
"1316",11659749,1845.49993,498,201,3.053708122,"Bread Produ","Commercial B",2
"1317",11698083,1844.88883,278,125,6.247574583,"Service Cas","Meat",1
"1318",11659189,1843.75996,348,174,5.25579245,"Other Fruit","Produce",1
"1319",15016559,1842.95994,309,194,5.840248026,"Dairy Chees","Dairy",1
"1320",11623586,1842.20998,612,352,2.63899781,"Baking","Grocery",2
"1321",11642866,1842.01999,575,361,3.09372753,"Frozen Vege","Frozen Groce",2
"1322",14531003,1841.34991,404,155,4.302324144,"Refrigerate","Dairy",1
"1323",11751701,1839.21998,819,302,1.951018741,"Alternative","Grocery",2
"1324",11612974,1838.65,506,257,3.512435644,"Frozen Pizz","Frozen Groce",2
"1325",15082119,1838.16998,458,284,3.924725264,"Pickles-Ant","Deli",1
"1326",11668122,1835.93997,1046,553,0.803486442,"Soup","Grocery",2
"1327",12835458,1835.10985,565,218,2.229456216,"Organic &Na","Grocery",2
"1328",11654240,1834.1999,191,61,9.381754132,"Pet","Grocery",4
"1329",14095689,1830.66995,453,216,3.724981567,"Yogurt","Dairy",2
"1330",14502887,1830.59995,407,242,4.086716001,"Frozen Pizz","Frozen Groce",1
"1331",11697156,1829.71845,186,81,9.809289,"Organic &Na","Grocery",4
"1332",12725104,1828.04987,288,167,6.144183934,"Dairy Chees","Dairy",1
"1333",12895426,1825.84866,195,120,9.485246113,"Household O","Grocery",4
"1334",11667050,1825.77,634,259,2.85328594,"Breakfast","Instore Bake",2
"1335",12807628,1825.33999,482,195,3.495982012,"Bread Produ","Commercial B",2
"1336",15179856,1824.96993,320,134,4.858870477,"Organic Pro","Produce",1
"1337",14339471,1821.96996,471,188,3.553984407,"Bread Produ","Commercial B",2
"1338",11701206,1819.41999,646,257,2.754310074,"Buns And Ro","Instore Bake",2
"1339",11695337,1819.01,583,267,3.016981132,"Bagel","Instore Bake",2
"1340",11632672,1818.42999,406,204,4.349384224,"Refrigerate","Dairy",1
"1341",14561037,1817.48999,554,256,3.294228657,"Organic Pro","Produce",2
"1342",14932096,1817.10993,196,92,9.092397781,"Frozen Dess","Frozen Groce",4
"1343",14115895,1816.85996,224,129,8.084107054,"Refrig.Past","Home Meal Re",4
"1344",12193314,1816.81,392,131,4.284515306,"Bistro","Home Meal Re",1
"1345",15031053,1816.31865,199,95,8.653377419,"Hot Beverag","Grocery",4
"1346",12611547,1816.03993,348,207,5.007550347,"Frozen Dess","Frozen Groce",1
"1347",11743122,1813.48999,629,204,2.791210183,"HMR Chicken","Home Meal Re",2
"1348",14314504,1812.75,461,210,3.774391304,"Other Baker","Instore Bake",2
"1349",14889810,1811.99994,248,108,7.245886976,"Hot Beverag","Grocery",4
"1350",11629152,1811.24997,280,116,6.373583286,"Pickles-Ant","Deli",1
"1351",14861198,1811.01989,309,133,5.682912443,"Yogurt","Dairy",1
"1352",11662788,1810.27995,368,129,4.852904041,"Refrigerate","Produce",1
"1353",11741850,1807.35999,568,316,3.139037553,"Deli Cheese","Deli",2
"1354",12770531,1806.17998,624,225,2.151666662,"Processed","Meat",2
"1355",13798012,1805.43999,539,253,3.231453302,"Yogurt","Dairy",2
"1356",11746196,1804.85989,315,173,5.376231274,"Butter And ","Dairy",1
"1357",11633301,1804.30996,361,226,4.773097857,"Salad Dress","Grocery",1
"1358",14255747,1803.73996,698,206,1.585081646,"Water","Grocery",2
"1359",12732381,1803.36974,368,157,3.681249301,"Eggs","Dairy",2
"1360",15143998,1800.9099,329,171,5.347051441,"Other Fruit","Produce",1
"1361",11689530,1799.55,580,295,3.024482759,"Butter And ","Dairy",2
"1362",11620882,1799.42997,854,289,1.786963641,"Pastry Coun","Pastry",2
"1363",11702389,1799.05999,915,350,1.978667213,"Apple And P","Produce",2
"1364",14327187,1798.78839,184,97,9.152760549,"Processed","Meat",4
"1365",11748959,1798.76994,309,181,5.72417466,"Spreads And","Grocery",1
"1366",11731158,1798.56985,261,127,6.607961271,"Deli Cheese","Deli",1
"1367",14388203,1797.48966,339,131,4.519125164,"Chicken","Meat",1
"1368",11914170,1797.38999,509,275,3.116954809,"Other Fruit","Produce",2
"1369",13894086,1796.89,351,127,4.962962963,"Deli Meats-","Deli",1
"1370",14543031,1795.39992,325,165,5.3290768,"Frozen Pizz","Frozen Groce",1
"1371",11777512,1795.0898,221,109,7.609758281,"Canned and ","Grocery",4
"1372",11745094,1793.91999,351,148,4.997150969,"Bistro","Home Meal Re",1
"1373",14899969,1793.7799,556,236,2.976510464,"Chips","Grocery",2
"1374",12787564,1793.60995,344,226,4.987092969,"Oil","Grocery",1
"1375",14345309,1792.64999,640,221,2.731650987,"Breads","Instore Bake",2
"1376",11679189,1791.80835,308,107,5.852795912,"Pastry Coun","Pastry",1
"1377",15161365,1789.47,464,172,3.811125541,"Pastry Coun","Pastry",1
"1378",11832831,1787.49908,279,146,5.583109038,"Fin-Fish Fr","Seafood",1
"1379",15092725,1787.15893,192,105,8.769925521,"Boxed Meat","Meat",4
"1380",11617339,1785.99997,508,344,3.37246061,"Household O","Grocery",2
"1381",13973267,1785.75,468,133,3.715491453,"Breads","Instore Bake",2
"1382",11625503,1784.65995,566,271,2.871690205,"Peppers&Hot","Produce",2
"1383",12881178,1783.13998,378,186,4.563439416,"Paper","Grocery",1
"1384",11668136,1782.23999,1123,644,0.799794642,"Soup","Grocery",2
"1385",11688224,1777.99999,461,189,3.54436956,"Yogurt","Dairy",2
"1386",11603093,1777.99982,822,16,0.499634581,"Lottery Sal","Lottery",2
"1387",11646916,1776.99912,192,129,8.973400053,"Paper","Grocery",4
"1388",15673358,1773.45866,202,109,8.312502084,"Chicken","Meat",4
"1389",11751387,1771.57999,772,338,2.127070687,"Soft Drinks","Grocery",2
"1390",11640975,1768.64966,305,157,5.801479161,"Deli Meats-","Deli",1
"1391",11776361,1767.73994,678,326,1.256989109,"Canned and ","Grocery",2
"1392",11686435,1767.07999,433,207,3.841581782,"Yogurt","Dairy",1
"1393",14227843,1766.89997,1556,668,0.845642764,"Chocolate","Grocery",2
"1394",11746254,1766.63,747,474,2.309277108,"Milk Produc","Dairy",2
"1395",11636959,1765.31998,292,157,6.057889239,"Refrigerate","Dairy",1
"1396",11751224,1764.3,612,317,3.183496377,"Cooking Veg","Produce",2
"1397",11741906,1763.67996,378,234,4.487493293,"Cooking Veg","Produce",1
"1398",14388321,1760.85999,799,340,2.130463076,"Breads","Instore Bake",2
"1399",12195711,1759.09992,416,255,3.507183442,"Processed","Meat",2
"1400",11833052,1758.50986,289,113,5.77352917,"Frozen Ice ","Frozen Groce",1
"1401",12751396,1758.33,926,253,1.819153094,"Party Trays","Deli",2
"1402",11699170,1757.42939,364,133,3.980059298,"Lamb","Meat",1
"1403",15291175,1756.99999,608,256,2.77540362,"Pastries","Instore Bake",2
"1404",12742755,1756.25,629,271,2.584594595,"Alternative","Instore Bake",2
"1405",12785390,1755.44992,439,255,3.611450221,"Rice","Grocery",2
"1406",12817157,1753.70995,321,180,5.191415031,"Cereal","Grocery",1
"1407",11667056,1753.12994,316,196,5.342404968,"Spreads And","Grocery",1
"1408",15065939,1752.55995,318,206,5.287938943,"Dairy Chees","Dairy",1
"1409",12153065,1752.22,582,276,2.878846816,"Refrigerate","Dairy",2
"1410",11692123,1751.73999,392,161,4.287559515,"Bistro","Home Meal Re",1
"1411",11703572,1751.28,496,229,3.485858586,"Chips","Grocery",2
